"","iid","gender","attr_o","intel_o","sinc_o","fun_o","amb_o","dec_o","race_o","race","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"928",67,1,6,7,7,7,7,0,6,6,1,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1
"929",68,1,3,5,7,3,5,0,2,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"930",68,1,7,9,6,7,7,0,2,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"931",68,1,6,9,7,8,7,1,NA,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"932",68,1,3,9,4,2,9,0,NA,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"933",68,1,5,9,1,1,1,0,6,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"934",68,1,7,8,7,7,8,0,2,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"935",68,1,6,7,7,5,6,0,3,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"936",68,1,7,8,7,5,5,1,4,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"937",68,1,4,7,5,4,5,0,4,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"938",68,1,7,7,7,7,7,0,6,1,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1
"939",69,1,5,8,10,5,8,1,2,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"940",69,1,9,7,8,8,9,0,2,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"941",69,1,8,9,8,9,7,1,NA,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"942",69,1,6,6,4,6,6,0,NA,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"943",69,1,9,10,9,9,NA,1,6,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"944",69,1,8,8,8,8,8,1,2,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"945",69,1,8,8,8,8,8,1,3,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"946",69,1,6,8,7,5,6,1,4,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"947",69,1,7,8,7,6,4,1,4,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"948",69,1,7,7,7,7,8,0,6,2,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1
"949",70,1,4,9,7,9,10,1,2,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"950",70,1,8,10,10,10,10,1,2,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"951",70,1,5,9,9,9,9,0,NA,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"952",70,1,NA,NA,NA,NA,NA,0,NA,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"953",70,1,6,10,10,8,8,0,6,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"954",70,1,6,6,5,8,8,0,2,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"955",70,1,7,8,7,7,8,0,3,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"956",70,1,6,9,6,8,8,1,4,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"957",70,1,5,8,6,6,8,0,4,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"958",70,1,7,8,7,7,7,0,6,2,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6
"959",71,1,3,8,10,6,7,0,2,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"960",71,1,10,9,9,8,8,1,2,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"961",71,1,6,9,8,5,9,1,NA,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"962",71,1,NA,NA,NA,NA,NA,0,NA,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"963",71,1,2,10,10,1,7,0,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"964",71,1,6,8,9,8,8,1,2,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"965",71,1,7,8,8,7,8,0,3,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"966",71,1,1,5,7,3,5,0,4,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"967",71,1,5,6,6,4,7,1,4,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"968",71,1,5,7,7,5,7,0,6,2,14,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1
"969",72,1,3,5,10,3,5,0,2,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"970",72,1,10,10,10,10,9,1,2,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"971",72,1,5,9,9,6,5,0,NA,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"972",72,1,6,0,6,0,2,0,NA,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"973",72,1,10,8,4,1,1,0,6,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"974",72,1,7,8,7,8,8,0,2,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"975",72,1,7,6,7,6,7,0,3,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"976",72,1,3,5,8,3,7,0,4,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"977",72,1,6,7,6,6,6,1,4,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"978",72,1,7,7,7,7,6,0,6,2,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4
"979",73,1,4,9,10,8,9,1,2,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"980",73,1,10,10,10,10,10,1,2,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"981",73,1,4,8,8,7,8,0,NA,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"982",73,1,NA,NA,NA,NA,NA,0,NA,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"983",73,1,7,10,10,9,NA,1,6,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"984",73,1,6,7,5,8,9,0,2,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"985",73,1,7,8,8,7,9,0,3,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"986",73,1,4,5,5,5,8,0,4,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"987",73,1,6,7,6,6,5,1,4,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"988",73,1,7,7,7,8,8,0,6,2,7,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1
"989",74,1,3,7,10,3,5,0,2,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"990",74,1,8,10,9,10,9,0,2,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"991",74,1,6,9,5,4,8,1,NA,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"992",74,1,0,3,2,0,5,0,NA,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"993",74,1,9,10,10,9,10,1,6,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"994",74,1,5,8,8,8,7,0,2,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"995",74,1,6,8,8,7,7,1,3,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"996",74,1,3,8,8,7,8,0,4,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"997",74,1,6,6,6,5,6,0,4,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"998",74,1,7,7,7,7,7,0,6,2,5,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5
"999",75,1,3,9,10,2,9,0,2,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1000",75,1,8,10,8,10,9,0,2,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1001",75,1,5,9,5,5,5,0,NA,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1002",75,1,NA,NA,NA,NA,NA,0,NA,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1003",75,1,2,10,10,5,NA,0,6,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1004",75,1,6,8,8,8,8,1,2,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1005",75,1,7,8,7,6,8,0,3,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1006",75,1,3,4,7,2,3,0,4,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1007",75,1,8,8,6,5,8,1,4,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1008",75,1,5,7,8,6,8,0,6,6,1,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5
"1009",76,0,6,6,6,7,7,1,4,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1010",76,0,6,7,6,8,4,0,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1011",76,0,6,7,7,8,NA,1,3,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1012",76,0,4,7,6,7,7,0,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1013",76,0,10,10,10,NA,NA,1,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1014",76,0,4,8,7,5,7,0,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1015",76,0,4,8,7,7,7,0,6,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1016",76,0,7,8,7,8,NA,1,4,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1017",76,0,5,8,7,10,6,1,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1018",76,0,6,9,8,7,7,0,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1019",76,0,6,7,8,6,6,0,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1020",76,0,7,8,7,9,8,1,1,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1021",76,0,8,7,3,8,4,0,3,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1022",76,0,9,9,9,9,9,1,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1023",76,0,7,8,7,7,5,0,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1024",76,0,8,8,10,8,8,1,4,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1025",76,0,6,8,6,8,7,1,2,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1026",76,0,3,8,4,8,6,0,4,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1027",77,0,8,7,8,7,7,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1028",77,0,4,5,6,6,5,0,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1029",77,0,7,7,7,6,NA,0,3,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1030",77,0,6,9,9,9,6,1,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1031",77,0,10,10,10,NA,NA,1,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1032",77,0,8,9,8,8,8,1,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1033",77,0,8,6,7,5,5,0,6,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1034",77,0,7,6,NA,5,NA,0,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1035",77,0,4,6,5,6,6,0,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1036",77,0,6,7,7,7,7,0,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1037",77,0,6,6,6,6,6,0,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1038",77,0,8,8,7,8,7,1,1,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1039",77,0,7,7,5,6,4,1,3,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1040",77,0,6,8,8,8,9,1,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1041",77,0,9,7,6,6,5,0,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1042",77,0,7,8,10,7,5,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1043",77,0,6,8,7,6,9,0,2,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1044",77,0,6,7,7,5,6,0,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9
"1045",78,0,7,6,5,6,5,0,4,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1046",78,0,5,7,6,4,4,0,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1047",78,0,6,6,6,6,6,0,3,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1048",78,0,8,8,7,7,6,0,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1049",78,0,10,10,10,NA,NA,1,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1050",78,0,4,3,4,4,2,0,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1051",78,0,8,7,8,7,8,1,6,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1052",78,0,7,6,NA,5,NA,0,4,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1053",78,0,5,6,5,3,6,0,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1054",78,0,6,6,7,6,6,0,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1055",78,0,6,6,8,6,4,0,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1056",78,0,5,8,8,6,4,0,1,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1057",78,0,10,10,10,8,8,1,3,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1058",78,0,6.5,6.5,7,5,5,1,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1059",78,0,7,5,7,5,4,0,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1060",78,0,7,8,10,8,8,1,4,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1061",78,0,5,7,5,4,6,0,2,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1062",78,0,4,5,4,2,2,0,4,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1063",79,0,7,8,7,8,6,0,4,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1064",79,0,4,7,7,6,5,0,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1065",79,0,8,9,9,9,8,1,3,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1066",79,0,5,8,7,6,7,0,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1067",79,0,10,10,10,NA,NA,1,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1068",79,0,6,8,7,8,8,1,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1069",79,0,4,8,8,8,6,0,6,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1070",79,0,6,8,8,6,NA,1,4,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1071",79,0,4,4,4,4,6,0,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1072",79,0,5,8,7,6,7,0,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1073",79,0,6,7,8,7,7,1,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1074",79,0,5,8,9,9,5,0,1,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1075",79,0,8,10,10,6,9,1,3,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1076",79,0,6,9,8,7,6,1,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1077",79,0,7,7,8,7,4,1,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1078",79,0,7,7,10,7,7,1,4,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1079",79,0,5,9,8,8,6,0,2,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1080",79,0,3,5,6,5,3,0,4,4,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1081",80,0,6,7,7,7,7,0,4,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1082",80,0,5,7,8,5,6,0,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1083",80,0,6,7,7,6,NA,0,3,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1084",80,0,4,7,6,4,6,0,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1085",80,0,10,10,10,NA,NA,1,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1086",80,0,5,6,4,7,5,0,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1087",80,0,6,8,9,7,8,0,6,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1088",80,0,6,7,8,NA,NA,1,4,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1089",80,0,10,8,9,7,7,1,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1090",80,0,7,8,8,6,7,0,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1091",80,0,6,8,9,6,7,0,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1092",80,0,6,9,9,6,5,1,1,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1093",80,0,8,7,10,3,10,0,3,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1094",80,0,6,8,8,5.5,6,0,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1095",80,0,6,8,8,7,6,0,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1096",80,0,7,7,10,7,7,1,4,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1097",80,0,6,8,8,6,9,0,2,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1098",80,0,5,6,5,3,5,0,4,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1099",81,0,9,8,8,8,8,1,4,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1100",81,0,6,6,6,8,6,1,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1101",81,0,7,7,7,8,NA,1,3,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1102",81,0,7,8,7,7,8,0,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1103",81,0,10,10,10,NA,NA,1,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1104",81,0,8,7,7,5,5,1,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1105",81,0,9,9,8,9,9,1,6,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1106",81,0,8,7,8,7,NA,1,4,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1107",81,0,10,7,9,8,8,1,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1108",81,0,8,8,8,8,8,1,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1109",81,0,8,7,6,7,7,1,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1110",81,0,8,9,7,8,10,1,1,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1111",81,0,9,6,5,3,10,0,3,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1112",81,0,10,9,9,9,9,1,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1113",81,0,8,6,7,7,6,1,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1114",81,0,8,8,10,6,8,1,4,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1115",81,0,5,8,5,5,10,0,2,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1116",81,0,4,7,4,6,8,0,4,2,6,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4
"1117",82,0,9,8,9,8,6,1,4,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1118",82,0,4,5,6,6,5,0,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1119",82,0,7,8,8,8,NA,1,3,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1120",82,0,5,6,6,5,6,0,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1121",82,0,10,10,10,NA,NA,1,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1122",82,0,4,7,8,4,3,1,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1123",82,0,6,9,9,8,8,0,6,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1124",82,0,9,8,8,9,7,1,4,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1125",82,0,6,8,5,9,8,1,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1126",82,0,6,6,7,6,6,0,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1127",82,0,7,7,8,8,6,1,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1128",82,0,8,7,7,6,7,1,1,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1129",82,0,6,5,10,5,3,0,3,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1130",82,0,8,8,8,8,7,1,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1131",82,0,6,6,7,7,5,0,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1132",82,0,7,8,10,8,7,1,4,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1133",82,0,6,9,8,8,6,0,2,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1134",82,0,5,5,6,5,5,0,4,6,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7
"1135",83,0,7,7,7,7,7,1,4,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1136",83,0,7,8,7,6,7,1,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1137",83,0,7,7,7,6,6,0,3,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1138",83,0,7,7,6,6,8,1,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1139",83,0,10,10,10,NA,NA,1,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1140",83,0,6,8,7,8,9,1,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1141",83,0,5,8,9,8,8,0,6,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1142",83,0,8,8,8,7,NA,1,4,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1143",83,0,10,8,9,8,5,1,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1144",83,0,8,8,8,8,8,1,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1145",83,0,7,6,6,7,7,1,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1146",83,0,8,8,9,7,5,1,1,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1147",83,0,10,10,10,10,10,1,3,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1148",83,0,9,9,10,8,7,1,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1149",83,0,6,5,7,7,6,0,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1150",83,0,7,8,10,7,7,1,4,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1151",83,0,7,9,8,8,8,0,2,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1152",83,0,3,6,7,7,5,0,4,3,7,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7
"1153",84,0,6,6,7,6,6,0,4,3,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5
"1154",84,0,5,6,7,6,6,0,2,3,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5
"1155",84,0,7,8,7,8,8,1,3,3,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5
"1156",84,0,7,7,7,7,6,1,2,3,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5
"1157",84,0,10,10,10,NA,NA,1,2,3,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5
"1158",84,0,4,7,6,7,7,0,2,3,4,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5
